sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,two_year_recid,a
-1,0.11538461538461539,-2,-1,0.0,0.0,0.0,0.02631578947368421,-1,-52,0.1111111111111111,-1,1,0
-1,0.1282051282051282,-2,-4,0.0,0.0,0.0,0.0,-1,-152,0.1111111111111111,-1,0,0
-1,0.16666666666666666,-2,-2,0.0,0.0,0.0,0.0,-2,-6,0.1111111111111111,-1,0,0
-1,0.2948717948717949,-2,-2,0.0,0.0,0.0,0.21052631578947367,-1,-3,0.5555555555555556,-3,1,0
-1,0.08974358974358974,-2,-3,0.0,0.0,0.0,0.0,-2,-32,0.1111111111111111,-1,0,1
-1,0.3717948717948718,-1,-3,0.0,0.0,0.0,0.0,-2,-73,0.0,-1,0,1
-1,0.24358974358974358,-2,-2,0.0,0.0,0.0,0.10526315789473684,-1,-13,0.1111111111111111,-1,0,0
-2,0.21794871794871795,-2,-2,0.0,0.0,0.0,0.10526315789473684,-1,-52,0.4444444444444444,-3,0,0
-1,0.07692307692307693,-3,-3,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.3333333333333333,-1,1,1
-1,0.038461538461538464,-3,-3,0.0,0.15384615384615385,0.058823529411764705,0.05263157894736842,-1,-87,0.8888888888888888,-2,1,1
-1,0.05128205128205128,-3,-3,0.0,0.0,0.0,0.0,-1,-95,0.3333333333333333,-1,1,1
-1,0.5,-1,-2,0.0,0.0,0.0,0.2894736842105263,-1,-3,0.5555555555555556,-3,0,0
-1,0.38461538461538464,-1,-3,0.0,0.0,0.0,0.0,-1,-12,0.6666666666666666,-3,0,1
-1,0.23076923076923078,-2,-1,0.0,0.0,0.0,0.0,-1,-12,0.0,-1,0,0
-2,0.24358974358974358,-2,-2,0.0,0.0,0.0,0.07894736842105263,-1,-101,0.6666666666666666,-3,0,0
-1,0.16666666666666666,-2,-3,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,1
-1,0.05128205128205128,-3,-2,0.0,0.07692307692307693,0.0,0.02631578947368421,-1,-53,0.8888888888888888,-2,1,0
-1,0.16666666666666666,-2,-3,0.0,0.0,0.0,0.05263157894736842,-2,-84,0.2222222222222222,-1,0,1
-1,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.0,-1,-95,0.4444444444444444,-3,1,0
-1,0.1794871794871795,-2,-2,0.0,0.0,0.058823529411764705,0.5789473684210527,-1,-5,0.8888888888888888,-2,1,0
-2,0.0641025641025641,-3,-1,0.0,0.0,0.0,0.0,-2,-6,0.3333333333333333,-1,0,0
-1,0.5769230769230769,-1,-2,0.0,0.0,0.0,0.0,-2,-32,0.0,-1,0,0
-1,0.15384615384615385,-2,-1,0.0,0.0,0.0,0.0,-1,-46,0.0,-1,0,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.05263157894736842,-1,-3,0.4444444444444444,-3,1,1
-1,0.38461538461538464,-1,-3,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.2222222222222222,-1,0,1
-1,0.02564102564102564,-3,-3,0.0,0.0,0.11764705882352941,0.0,-1,-12,0.3333333333333333,-1,0,1
-2,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.4444444444444444,-3,1,0
-2,0.23076923076923078,-2,-2,0.0,0.0,0.0,0.02631578947368421,-2,-19,0.1111111111111111,-1,0,0
-1,0.8333333333333334,-1,-4,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,0
-1,0.1282051282051282,-2,-3,0.0,0.0,0.0,0.05263157894736842,-1,-21,0.5555555555555556,-3,0,1
-1,0.23076923076923078,-2,-2,0.0,0.0,0.0,0.07894736842105263,-1,-13,0.1111111111111111,-1,1,0
-2,0.19230769230769232,-2,-2,0.0,0.0,0.0,0.0,-2,-153,0.1111111111111111,-1,0,0
-1,0.2692307692307692,-2,-2,0.0,0.0,0.0,0.0,-1,-13,0.2222222222222222,-1,0,0
-1,0.14102564102564102,-2,-1,0.0,0.0,0.0,0.07894736842105263,-2,-68,0.6666666666666666,-3,0,0
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.4473684210526316,-1,-5,1.0,-2,1,0
-2,0.01282051282051282,-3,-3,0.05,0.07692307692307693,0.0,0.02631578947368421,-2,-25,0.5555555555555556,-3,1,1
-1,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.0,-1,1,0
-1,0.23076923076923078,-2,-4,0.0,0.0,0.0,0.2894736842105263,-1,-5,0.6666666666666666,-3,0,0
-2,0.14102564102564102,-2,-3,0.0,0.0,0.0,0.02631578947368421,-1,-95,0.4444444444444444,-3,0,1
-1,0.21794871794871795,-2,-2,0.0,0.0,0.0,0.18421052631578946,-1,-4,0.5555555555555556,-3,0,0
-1,0.07692307692307693,-3,-2,0.0,0.0,0.058823529411764705,0.0,-1,-13,0.2222222222222222,-1,0,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.0,-2,-73,0.1111111111111111,-1,0,1
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.21052631578947367,-1,-5,0.3333333333333333,-1,0,1
-1,0.4358974358974359,-1,-2,0.0,0.0,0.0,0.18421052631578946,-2,-59,0.5555555555555556,-3,0,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.3684210526315789,-1,-113,0.6666666666666666,-3,1,0
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.0,-2,-93,0.4444444444444444,-3,0,0
-2,0.1794871794871795,-2,-3,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.2222222222222222,-1,1,1
-1,0.19230769230769232,-2,-2,0.0,0.0,0.0,0.13157894736842105,-2,-19,0.7777777777777778,-2,1,0
-1,0.14102564102564102,-2,-2,0.0,0.07692307692307693,0.0,0.42105263157894735,-1,-3,1.0,-2,0,0
-1,0.20512820512820512,-2,-3,0.0,0.0,0.0,0.02631578947368421,-2,-154,0.2222222222222222,-1,1,1
-2,0.24358974358974358,-2,-1,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,1,0
-1,0.32051282051282054,-2,-3,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,1
-1,0.3717948717948718,-1,-3,0.0,0.0,0.0,0.05263157894736842,-1,-107,0.3333333333333333,-1,0,1
-1,0.08974358974358974,-2,-2,0.0,0.0,0.0,0.07894736842105263,-2,-6,0.5555555555555556,-3,1,0
-2,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.2222222222222222,-1,0,0
-1,0.2692307692307692,-2,-3,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.1111111111111111,-1,0,1
-1,0.21794871794871795,-2,-2,0.0,0.0,0.0,0.34210526315789475,-1,-3,0.7777777777777778,-2,1,0
-1,0.19230769230769232,-2,-1,0.0,0.0,0.0,0.0,-1,-5,0.0,-1,0,0
-1,0.038461538461538464,-3,-1,0.0,0.0,0.0,0.0,-1,-155,0.2222222222222222,-1,1,0
-1,0.32051282051282054,-2,-2,0.05,0.0,0.0,0.5263157894736842,-1,-13,0.7777777777777778,-2,0,0
-1,0.08974358974358974,-2,-2,0.0,0.07692307692307693,0.058823529411764705,0.07894736842105263,-1,-156,0.7777777777777778,-2,1,0
-1,0.38461538461538464,-1,-2,0.05,0.0,0.0,0.6578947368421053,-1,-5,1.0,-2,1,0
-1,0.05128205128205128,-3,-2,0.0,0.0,0.058823529411764705,0.02631578947368421,-2,-6,0.6666666666666666,-3,1,0
-1,0.4358974358974359,-1,-2,0.05,0.0,0.0,0.23684210526315788,-2,-6,0.7777777777777778,-2,1,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.13157894736842105,-1,-3,0.3333333333333333,-1,1,1
-1,0.6282051282051282,-1,-2,0.0,0.0,0.0,0.10526315789473684,-2,-12,0.6666666666666666,-3,1,0
-1,0.20512820512820512,-2,-2,0.0,0.0,0.0,0.10526315789473684,-2,-5,0.1111111111111111,-1,0,0
-1,0.48717948717948717,-1,-3,0.0,0.0,0.0,0.10526315789473684,-2,-60,0.0,-1,0,1
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-4,0.3333333333333333,-1,1,0
-1,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.3333333333333333,-1,0,0
-1,0.24358974358974358,-2,-2,0.0,0.0,0.0,0.15789473684210525,-1,-66,0.4444444444444444,-3,1,0
-1,0.32051282051282054,-2,-1,0.0,0.0,0.0,0.07894736842105263,-1,-82,0.1111111111111111,-1,0,0
-1,0.4230769230769231,-1,-3,0.0,0.0,0.0,0.0,-1,-119,0.0,-1,0,1
-1,0.02564102564102564,-3,-2,0.0,0.0,0.058823529411764705,0.02631578947368421,-2,-27,0.6666666666666666,-3,1,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.10526315789473684,-2,-29,0.6666666666666666,-3,1,1
-2,0.2692307692307692,-2,-3,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.1111111111111111,-1,1,1
-1,0.038461538461538464,-3,-2,0.0,0.0,0.058823529411764705,0.02631578947368421,-1,-5,0.7777777777777778,-2,0,0
-1,0.038461538461538464,-3,-2,0.0,0.07692307692307693,0.058823529411764705,0.02631578947368421,-1,-157,0.8888888888888888,-2,1,0
-1,0.07692307692307693,-3,-3,0.0,0.15384615384615385,0.0,0.07894736842105263,-1,-13,0.3333333333333333,-1,1,1
-1,0.10256410256410256,-2,-2,0.0,0.07692307692307693,0.0,0.10526315789473684,-2,-6,0.7777777777777778,-2,1,0
-1,0.38461538461538464,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.1111111111111111,-1,0,1
-1,0.07692307692307693,-3,-2,0.0,0.07692307692307693,0.0,0.13157894736842105,-1,-21,0.4444444444444444,-3,1,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.0,-1,-3,0.3333333333333333,-1,0,1
-1,0.358974358974359,-1,-3,0.0,0.0,0.0,0.0,-1,-3,0.0,-1,0,1
-2,0.15384615384615385,-2,-4,0.0,0.0,0.0,0.02631578947368421,-2,-134,0.1111111111111111,-1,0,0
-1,0.07692307692307693,-3,-2,0.0,0.07692307692307693,0.058823529411764705,0.18421052631578946,-2,-6,0.8888888888888888,-2,0,0
-2,0.038461538461538464,-3,-3,0.0,0.0,0.0,0.0,-2,-27,0.4444444444444444,-3,0,1
-1,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.2222222222222222,-1,1,0
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.6666666666666666,-3,0,0
-1,0.23076923076923078,-2,-2,0.0,0.0,0.0,0.23684210526315788,-2,-60,0.7777777777777778,-2,0,0
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.13157894736842105,-1,-48,0.3333333333333333,-1,1,0
-2,0.05128205128205128,-3,-3,0.0,0.0,0.0,0.02631578947368421,-1,-49,0.5555555555555556,-3,0,1
-1,0.08974358974358974,-2,-2,0.0,0.0,0.0,0.0,-1,-158,0.8888888888888888,-2,1,0
-1,0.16666666666666666,-2,-2,0.0,0.23076923076923078,0.0,0.6578947368421053,-2,-58,0.7777777777777778,-2,1,0
-1,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.0,-1,-104,0.3333333333333333,-1,0,0
-1,0.2692307692307692,-2,-2,0.0,0.0,0.0,0.34210526315789475,-1,-95,0.7777777777777778,-2,1,0
-1,0.358974358974359,-1,-1,0.0,0.0,0.0,0.0,-1,-159,0.0,-1,0,0
-1,0.38461538461538464,-1,-2,0.0,0.0,0.0,0.13157894736842105,-2,-160,0.0,-1,1,0
-2,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.10526315789473684,-1,-74,0.2222222222222222,-1,0,0
-1,0.28205128205128205,-2,-3,0.0,0.0,0.0,0.0,-1,-147,0.1111111111111111,-1,0,1
-2,0.4358974358974359,-1,-2,0.0,0.0,0.0,0.0,-1,-1,0.0,-1,0,0
-1,0.0641025641025641,-3,-2,0.05,0.0,0.058823529411764705,0.07894736842105263,-1,-136,0.8888888888888888,-2,0,0
-2,0.10256410256410256,-2,-2,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.1111111111111111,-1,0,0
-1,0.05128205128205128,-3,-3,0.0,0.07692307692307693,0.0,0.02631578947368421,-1,-12,0.7777777777777778,-2,1,1
-1,0.3076923076923077,-2,-3,0.0,0.0,0.0,0.07894736842105263,-1,-3,0.3333333333333333,-1,0,1
-1,0.0641025641025641,-3,-2,0.0,0.23076923076923078,0.058823529411764705,0.15789473684210525,-1,-95,1.0,-2,1,0
-1,0.19230769230769232,-2,-1,0.0,0.0,0.0,0.10526315789473684,-1,-161,0.2222222222222222,-1,1,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.2222222222222222,-1,0,0
-2,0.24358974358974358,-2,-3,0.0,0.0,0.0,0.10526315789473684,-2,-19,0.3333333333333333,-1,0,1
-1,0.41025641025641024,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-57,0.0,-1,0,1
-1,0.2564102564102564,-2,-5,0.0,0.0,0.058823529411764705,0.6578947368421053,-2,-63,1.0,-2,1,0
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.6666666666666666,-3,0,0
-1,0.07692307692307693,-3,-4,0.0,0.0,0.0,0.07894736842105263,-1,-95,0.5555555555555556,-3,1,0
-1,0.4230769230769231,-1,-2,0.0,0.0,0.0,0.07894736842105263,-1,-12,0.1111111111111111,-1,0,0
-1,0.01282051282051282,-3,-3,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.3333333333333333,-1,1,1
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.10526315789473684,-1,-5,0.4444444444444444,-3,0,0
-2,0.16666666666666666,-2,-3,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.2222222222222222,-1,1,1
-2,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.4444444444444444,-3,0,0
-1,0.32051282051282054,-2,-4,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,0
-1,0.10256410256410256,-2,-2,0.0,0.0,0.0,0.23684210526315788,-1,-13,0.6666666666666666,-3,1,0
-1,0.11538461538461539,-2,-3,0.0,0.0,0.0,0.0,-1,-162,1.0,-2,1,1
-1,0.4358974358974359,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-95,0.0,-1,1,1
-1,0.11538461538461539,-2,-4,0.0,0.0,0.0,0.02631578947368421,-2,-163,0.0,-1,0,0
-2,0.5,-1,-4,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.1111111111111111,-1,0,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.07894736842105263,-2,-5,0.5555555555555556,-3,1,0
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.07894736842105263,-1,-74,0.0,-1,1,0
-1,0.11538461538461539,-2,-2,0.0,0.0,0.0,0.13157894736842105,-2,-163,0.2222222222222222,-1,1,0
-1,0.34615384615384615,-1,-4,0.0,0.0,0.0,0.0,-2,-164,0.0,-1,1,0
-2,0.3076923076923077,-2,-3,0.0,0.0,0.0,0.0,-2,-68,0.0,-1,0,1
-1,0.19230769230769232,-2,-2,0.0,0.0,0.0,0.0,-1,-11,0.1111111111111111,-1,1,0
-1,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.10526315789473684,-2,-6,0.3333333333333333,-1,0,1
-2,0.1282051282051282,-2,-3,0.0,0.0,0.058823529411764705,0.07894736842105263,-2,-6,0.3333333333333333,-1,0,1
-2,0.44871794871794873,-1,-3,0.0,0.0,0.0,0.0,-2,-84,0.0,-1,0,1
-1,0.07692307692307693,-3,-3,0.0,0.0,0.0,0.0,-1,-12,0.1111111111111111,-1,0,1
-1,0.1282051282051282,-2,-4,0.0,0.0,0.0,0.02631578947368421,-1,-7,0.1111111111111111,-1,0,0
-1,0.1282051282051282,-2,-4,0.0,0.0,0.0,0.02631578947368421,-1,-46,0.4444444444444444,-3,0,0
-1,0.2692307692307692,-2,-2,0.0,0.0,0.058823529411764705,0.15789473684210525,-2,-132,0.6666666666666666,-3,1,0
-1,0.05128205128205128,-3,-2,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.6666666666666666,-3,1,0
-1,0.358974358974359,-1,-2,0.0,0.0,0.0,0.05263157894736842,-1,-12,0.1111111111111111,-1,1,0
-1,0.08974358974358974,-2,-2,0.0,0.0,0.0,0.0,-2,-6,0.1111111111111111,-1,0,0
-1,0.4358974358974359,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.4444444444444444,-3,0,1
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.10526315789473684,-2,-6,0.1111111111111111,-1,1,0
-2,0.5,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.0,-1,1,1
-1,0.3974358974358974,-1,-2,0.0,0.0,0.0,0.07894736842105263,-1,-5,0.0,-1,1,0
-1,0.038461538461538464,-3,-2,0.0,0.0,0.0,0.05263157894736842,-1,-3,0.8888888888888888,-2,1,0
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.5,-1,-3,1.0,-2,1,0
-1,0.5769230769230769,-1,-2,0.0,0.0,0.0,0.07894736842105263,-2,-165,0.8888888888888888,-2,0,0
-1,0.14102564102564102,-2,-3,0.0,0.0,0.0,0.05263157894736842,-1,-91,0.2222222222222222,-1,0,1
-1,0.358974358974359,-1,-2,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,0
-1,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.13157894736842105,-1,-5,1.0,-2,1,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.2631578947368421,-2,-6,0.6666666666666666,-3,1,0
-1,0.11538461538461539,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.1111111111111111,-1,0,0
-2,0.6538461538461539,-1,-4,0.0,0.0,0.0,0.0,-2,-166,0.0,-1,0,0
-1,0.3717948717948718,-1,-4,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,0
-1,0.34615384615384615,-1,-4,0.0,0.0,0.0,0.02631578947368421,-1,-167,0.2222222222222222,-1,0,0
-2,0.19230769230769232,-2,-3,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.0,-1,0,1
-2,0.11538461538461539,-2,-4,0.0,0.0,0.0,0.0,-2,-6,0.1111111111111111,-1,1,0
-1,0.3717948717948718,-1,-3,0.0,0.0,0.0,0.10526315789473684,-1,-168,0.4444444444444444,-3,1,1
-1,0.1794871794871795,-2,-2,0.0,0.0,0.0,0.3684210526315789,-1,-87,0.8888888888888888,-2,1,0
-1,0.07692307692307693,-3,-2,0.0,0.0,0.0,0.05263157894736842,-1,-57,0.6666666666666666,-3,0,0
-1,0.10256410256410256,-2,-2,0.0,0.0,0.0,0.13157894736842105,-1,-11,1.0,-2,1,0
-1,0.3717948717948718,-1,-4,0.0,0.0,0.0,0.0,-2,-6,0.3333333333333333,-1,0,0
-1,0.08974358974358974,-2,-3,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.4444444444444444,-3,0,1
-1,0.038461538461538464,-3,-2,0.0,0.0,0.0,0.02631578947368421,-1,-3,0.7777777777777778,-2,0,0
-1,0.08974358974358974,-2,-2,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.1111111111111111,-1,1,0
-1,0.05128205128205128,-3,-2,0.05,0.07692307692307693,0.0,0.15789473684210525,-1,-5,0.6666666666666666,-3,1,0
-2,0.10256410256410256,-2,-3,0.0,0.0,0.0,0.0,-1,-49,0.5555555555555556,-3,0,1
-1,0.02564102564102564,-3,-3,0.0,0.0,0.0,0.0,-1,-21,0.3333333333333333,-1,0,1
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.4444444444444444,-3,1,0
-1,0.34615384615384615,-1,-2,0.0,0.0,0.0,0.0,-1,-54,0.4444444444444444,-3,1,0
-1,0.19230769230769232,-2,-2,0.0,0.0,0.0,0.18421052631578946,-1,-3,0.6666666666666666,-3,1,0
-1,0.21794871794871795,-2,-3,0.0,0.0,0.0,0.05263157894736842,-1,-75,0.0,-1,0,1
-1,0.2948717948717949,-2,-3,0.0,0.0,0.0,0.13157894736842105,-1,-11,0.0,-1,0,1
-1,0.0641025641025641,-3,-3,0.0,0.0,0.0,0.0,-2,-29,0.2222222222222222,-1,0,1
-2,0.038461538461538464,-3,-3,0.0,0.07692307692307693,0.0,0.0,-2,-68,0.4444444444444444,-3,1,1
-1,0.46153846153846156,-1,-2,0.0,0.0,0.0,0.0,-1,-3,0.0,-1,0,0
-1,0.11538461538461539,-2,-2,0.0,0.0,0.0,0.2631578947368421,-1,-5,0.5555555555555556,-3,1,0
-1,0.05128205128205128,-3,-3,0.0,0.0,0.0,0.0,-2,-132,0.2222222222222222,-1,0,1
-2,0.038461538461538464,-3,-4,0.0,0.0,0.0,0.0,-2,-6,0.6666666666666666,-3,1,0
-1,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.05263157894736842,-1,-21,0.5555555555555556,-3,1,0
-1,0.15384615384615385,-2,-4,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.0,-1,0,0
-1,0.23076923076923078,-2,-2,0.0,0.0,0.0,0.13157894736842105,-2,-29,0.7777777777777778,-2,1,0
-2,0.07692307692307693,-3,-4,0.0,0.0,0.0,0.05263157894736842,-1,-3,0.5555555555555556,-3,1,0
-1,0.14102564102564102,-2,-2,0.0,0.0,0.058823529411764705,0.2631578947368421,-1,-150,0.6666666666666666,-3,1,0
-1,0.46153846153846156,-1,-2,0.0,0.0,0.0,0.10526315789473684,-2,-6,0.4444444444444444,-3,1,0
-1,0.05128205128205128,-3,-3,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.4444444444444444,-3,1,1
-1,0.2564102564102564,-2,-3,0.0,0.0,0.0,0.05263157894736842,-1,-10,0.0,-1,0,1
-1,0.10256410256410256,-2,-2,0.0,0.0,0.0,0.0,-2,-6,0.3333333333333333,-1,1,0
-2,0.02564102564102564,-3,-2,0.0,0.0,0.0,0.0,-1,-12,0.3333333333333333,-1,0,0
-1,0.4358974358974359,-1,-2,0.0,0.0,0.0,0.15789473684210525,-2,-6,0.0,-1,1,0
-1,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.0,-1,-169,0.0,-1,0,0
-2,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.15789473684210525,-2,-25,0.6666666666666666,-3,0,0
-1,0.21794871794871795,-2,-2,0.0,0.0,0.0,0.02631578947368421,-2,-5,0.0,-1,0,0
-1,0.1794871794871795,-2,-3,0.0,0.0,0.0,0.21052631578947367,-1,-66,0.8888888888888888,-2,1,1
-1,0.038461538461538464,-3,-2,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.6666666666666666,-3,1,0
-1,0.08974358974358974,-2,-4,0.0,0.0,0.0,0.0,-1,-42,0.2222222222222222,-1,0,0
-1,0.1794871794871795,-2,-2,0.0,0.07692307692307693,0.0,0.13157894736842105,-2,-6,0.1111111111111111,-1,1,0
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.10526315789473684,-2,-6,0.3333333333333333,-1,1,0
-2,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.07894736842105263,-1,-17,0.3333333333333333,-1,0,0
-1,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.05263157894736842,-1,-5,0.6666666666666666,-3,1,0
-1,0.1794871794871795,-2,-3,0.05,0.0,0.0,0.21052631578947367,-1,-119,0.3333333333333333,-1,0,1
-1,0.4358974358974359,-1,-3,0.0,0.0,0.0,0.02631578947368421,-1,-170,0.0,-1,0,1
-1,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.15789473684210525,-1,-5,1.0,-2,1,0
-1,0.3076923076923077,-2,-3,0.0,0.0,0.0,0.0,-2,-171,0.0,-1,0,1
-1,0.038461538461538464,-3,-2,0.0,0.0,0.058823529411764705,0.0,-1,-7,0.7777777777777778,-2,1,0
-2,0.23076923076923078,-2,-3,0.0,0.0,0.0,0.10526315789473684,-1,-5,0.8888888888888888,-2,1,1
-2,0.05128205128205128,-3,-2,0.0,0.0,0.0,0.0,-2,-6,0.2222222222222222,-1,0,0
-1,0.34615384615384615,-1,-4,0.0,0.0,0.0,0.05263157894736842,-1,-172,0.0,-1,0,0
-1,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.0,-2,-173,0.1111111111111111,-1,0,0
-1,0.46153846153846156,-1,-2,0.0,0.0,0.0,0.05263157894736842,-2,-86,0.1111111111111111,-1,0,0
-1,0.15384615384615385,-2,-2,0.0,0.0,0.0,0.15789473684210525,-1,-5,0.4444444444444444,-3,1,0
-1,0.4230769230769231,-1,-2,0.0,0.0,0.0,0.4473684210526316,-2,-174,0.3333333333333333,-1,0,0
-1,0.34615384615384615,-1,-4,0.0,0.0,0.0,0.5263157894736842,-1,-13,0.2222222222222222,-1,1,0
-1,0.11538461538461539,-2,-2,0.0,0.0,0.0,0.07894736842105263,-1,-175,0.2222222222222222,-1,1,0
-1,0.07692307692307693,-3,-4,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.1111111111111111,-1,1,0
-1,0.07692307692307693,-3,-3,0.0,0.0,0.0,0.05263157894736842,-1,-49,0.5555555555555556,-3,0,1
-1,0.0641025641025641,-3,-2,0.0,0.0,0.0,0.05263157894736842,-2,-6,0.6666666666666666,-3,0,0
-2,0.3076923076923077,-2,-1,0.0,0.0,0.0,0.05263157894736842,-2,-176,0.2222222222222222,-1,0,0
-1,0.23076923076923078,-2,-2,0.0,0.0,0.0,0.13157894736842105,-1,-3,0.3333333333333333,-1,0,0
-2,0.2564102564102564,-2,-2,0.0,0.07692307692307693,0.0,0.21052631578947367,-2,-6,0.6666666666666666,-3,1,0
-1,0.6538461538461539,-1,-4,0.0,0.0,0.0,0.0,-2,-6,0.0,-1,0,0
-1,0.038461538461538464,-3,-4,0.0,0.0,0.058823529411764705,0.02631578947368421,-1,-5,0.4444444444444444,-3,1,0
-1,0.5256410256410257,-1,-4,0.0,0.0,0.0,0.02631578947368421,-2,-177,0.0,-1,0,0
-1,0.2692307692307692,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-5,0.5555555555555556,-3,0,0
-1,0.14102564102564102,-2,-2,0.0,0.0,0.0,0.05263157894736842,-1,-175,0.5555555555555556,-3,0,0
-1,0.05128205128205128,-3,-4,0.0,0.0,0.0,0.02631578947368421,-2,-6,0.6666666666666666,-3,1,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-72,0.3333333333333333,-1,0,0
-1,0.3333333333333333,-2,-3,0.0,0.0,0.0,0.15789473684210525,-1,-13,0.2222222222222222,-1,0,1
-1,0.08974358974358974,-2,-2,0.0,0.0,0.0,0.05263157894736842,-1,-87,0.4444444444444444,-3,0,0
-1,0.16666666666666666,-2,-2,0.0,0.0,0.0,0.0,-1,-13,1.0,-2,0,0
-1,0.21794871794871795,-2,-2,0.0,0.07692307692307693,0.0,0.4473684210526316,-2,-6,0.6666666666666666,-3,1,0
-1,0.11538461538461539,-2,-2,0.0,0.0,0.0,0.2894736842105263,-2,-5,1.0,-2,1,0
-1,0.19230769230769232,-2,-2,0.0,0.0,0.0,0.02631578947368421,-1,-107,0.4444444444444444,-3,0,0
-1,0.1282051282051282,-2,-2,0.0,0.0,0.0,0.15789473684210525,-1,-20,0.8888888888888888,-2,1,0
-1,0.02564102564102564,-3,-2,0.05,0.0,0.058823529411764705,0.02631578947368421,-1,-5,1.0,-2,1,0
