sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,decile_score,score_text,,
-1,0.551282051,-2,-2,0,0,0,0.026315789,-1,-216,0,-1,1,0
-1,0.141025641,-1,-2,0,0.076923077,0.058823529,0.105263158,-1,-195,0.333333333,-1,1,1
-1,0.153846154,-1,-2,0,0,0,0.131578947,-1,-18,0.333333333,-1,1,1
-1,0.243589744,-1,-2,0,0,0,0.026315789,-1,-178,1,-3,1,0
-2,0.230769231,-1,-2,0.1,0,0,0.105263158,-2,-45,0.555555556,-2,1,1
-2,0.371794872,-2,-2,0,0,0,0.105263158,-2,-45,0.555555556,-2,1,0
-2,0.192307692,-1,-1,0,0,0,0.026315789,-2,-288,0.222222222,-1,0,0
-1,0.666666667,-2,-2,0,0,0,0,-2,-141,0,-1,1,0
-1,0.333333333,-1,-1,0,0,0,0,-1,-319,0.111111111,-1,0,1
-1,0.307692308,-1,-2,0,0,0,0.078947368,-1,-319,0,-1,1,0
-1,0.153846154,-1,-2,0.05,0,0,0.131578947,-1,-16,0.888888889,-3,1,1
-2,0.256410256,-1,-1,0,0,0,0.026315789,-2,-249,0.444444444,-2,0,1
-1,0.102564103,-1,-2,0,0,0,0.184210526,-1,-357,0.666666667,-2,1,0
-1,0.320512821,-1,-1,0,0,0,0.105263158,-2,-380,0.111111111,-1,0,0
-1,0.192307692,-1,-2,0,0.076923077,0,0.184210526,-1,-401,0.777777778,-3,1,1
-1,0.179487179,-1,-2,0,0,0,0.157894737,-2,-45,0.444444444,-2,1,1
-1,0.243589744,-1,-2,0,0,0,0.315789474,-1,-251,0.888888889,-3,1,1
-1,0.217948718,-1,-2,0,0,0,0,-1,-189,0,-1,1,0
-1,0.038461538,-3,-1,0,0,0,0,-1,-65,0.333333333,-1,0,0
-1,0.051282051,-3,-2,0,0,0.058823529,0,-1,-68,0.222222222,-1,1,0
-2,0.064102564,-3,-2,0,0,0,0,-1,-195,0.111111111,-1,1,0
-1,0.487179487,-2,-1,0,0,0,0.131578947,-1,-437,0.444444444,-2,0,1
-1,0.358974359,-2,-1,0,0,0,0.026315789,-1,-437,0,-1,0,0
-1,0.102564103,-1,-2,0,0,0,0.026315789,-1,-251,0.333333333,-1,1,1
-2,0.076923077,-3,-2,0,0,0,0,-1,-170,0.222222222,-1,1,0
-1,0.038461538,-3,-2,0,0.076923077,0,0.026315789,-1,-195,0.222222222,-1,1,0
-1,0.115384615,-1,-1,0,0,0,0.026315789,-1,-437,0.888888889,-3,0,0
-1,0.307692308,-1,-1,0,0,0,0.026315789,-1,-437,0,-1,0,0
-1,0.076923077,-3,-1,0,0.076923077,0.117647059,0.078947368,-2,-106,0.444444444,-2,0,0
-1,0.538461538,-2,-1,0,0,0,0,-2,-249,0,-1,0,1
-1,0.294871795,-1,-2,0.05,0,0,0.473684211,-1,-437,0.555555556,-2,1,1
-1,0.153846154,-1,-2,0,0,0,0.026315789,-2,-45,0.111111111,-1,1,0
-1,0.256410256,-1,-1,0,0,0,0,-1,-172,0,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0,-1,-437,0.777777778,-3,1,0
-1,0.423076923,-2,-2,0.05,0,0,0.5,-1,-319,0.777777778,-3,1,1
-2,0.256410256,-1,-1,0,0,0,0.078947368,-1,-437,0.333333333,-1,0,0
-1,0.358974359,-2,-2,0,0,0,0.052631579,-1,-195,0.888888889,-3,1,0
-2,0.153846154,-1,-1,0,0,0,0,-2,-141,0.111111111,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0.026315789,-1,-66,0.444444444,-2,1,0
-1,0.051282051,-3,-1,0,0,0,0.026315789,-1,-189,0.333333333,-1,0,0
-1,0.333333333,-1,-2,0,0,0,0.026315789,-1,-410,0,-1,1,0
-1,0.08974359,-1,-2,0,0,0,0,-1,-91,0.666666667,-2,1,0
-1,0.538461538,-2,-2,0,0,0,0.5,-1,-319,0.777777778,-3,1,1
-1,0.294871795,-1,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.102564103,-1,-2,0,0,0,0,-1,-59,0.333333333,-1,1,1
-1,0.115384615,-1,-2,0,0,0,0.184210526,-1,-142,0.333333333,-1,1,1
-2,0.153846154,-1,-2,0,0,0,0,-2,-45,0.444444444,-2,1,1
-1,0.102564103,-1,-2,0,0,0,0.236842105,-1,-126,0.888888889,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0,-1,-383,0.111111111,-1,1,1
-1,0.115384615,-1,-1,0,0,0,0.105263158,-1,-342,0.888888889,-3,0,0
-1,0.153846154,-1,-2,0,0,0,0.026315789,-2,-45,0.444444444,-2,1,1
-1,0.487179487,-2,-2,0,0,0,0.105263158,-1,-319,0,-1,1,0
-2,0.076923077,-3,-2,0,0,0,0.052631579,-1,-90,0.333333333,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.166666667,-1,-2,0,0,0.058823529,0.394736842,-1,-37,0.444444444,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0.184210526,-1,-437,0.666666667,-2,1,1
-1,0.025641026,-3,-2,0,0,0,0,-2,-31,0.333333333,-1,1,0
-1,0.128205128,-1,-1,0,0,0,0.105263158,-1,-437,0.333333333,-1,0,1
-1,0.166666667,-1,-2,0,0,0,0.5,-1,-142,0.888888889,-3,1,1
-1,0.051282051,-3,-2,0.05,0,0,0.052631579,-1,-427,0.666666667,-2,1,1
-1,0.230769231,-1,-1,0,0,0,0.157894737,-1,-304,0.333333333,-1,0,0
-1,0.128205128,-1,-1,0,0,0,0.157894737,-1,-195,0.333333333,-1,0,0
-1,0.153846154,-1,-2,0,0.076923077,0,0.236842105,-1,-94,0.666666667,-2,1,1
-1,0.217948718,-1,-2,0,0,0,0.131578947,-1,-142,0.555555556,-2,1,1
-1,0.128205128,-1,-2,0,0,0,0.026315789,-1,-437,0.222222222,-1,1,0
-1,0.358974359,-2,-1,0,0,0,0.052631579,-1,-437,0.111111111,-1,0,0
-1,0.538461538,-2,-1,0,0,0,0.473684211,-2,-141,0.111111111,-1,0,1
-1,0.474358974,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.08974359,-1,-2,0,0,0.058823529,0.236842105,-1,-142,0.666666667,-2,1,0
-2,0.115384615,-1,-2,0,0,0,0,-2,-45,0.222222222,-1,1,0
-1,0.217948718,-1,-2,0,0,0,0.263157895,-2,-432,0.777777778,-3,1,1
-1,0.141025641,-1,-2,0,0,0,0,-2,-141,0,-1,1,0
-1,0.282051282,-1,-1,0,0,0,0.078947368,-2,-141,0.333333333,-1,0,0
-1,0.653846154,-2,-2,0,0,0,0.026315789,-1,-72,0,-1,1,1
-1,0.064102564,-3,-2,0,0,0,0,-2,-45,0.222222222,-1,1,0
-1,0.641025641,-2,-1,0,0,0,0,-2,-136,0,-1,0,0
-1,0.102564103,-1,-2,0,0,0.058823529,0.052631579,-2,-45,0,-1,1,0
-1,0.217948718,-1,-2,0,0,0,0.052631579,-1,-18,0,-1,1,0
-1,0.064102564,-3,-2,0,0,0,0,-1,-122,0.222222222,-1,1,0
-2,0.307692308,-1,-1,0,0,0,0,-2,-45,0.111111111,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0.026315789,-1,-285,0.222222222,-1,1,0
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-195,1,-3,1,1
-2,0.08974359,-1,-2,0,0,0,0.052631579,-1,-51,0.777777778,-3,1,1
-1,0.153846154,-1,-2,0,0.076923077,0,0.368421053,-1,-189,0.888888889,-3,1,1
-1,0.115384615,-1,-2,0,0,0,0,-2,-45,0.111111111,-1,1,0
-1,0.217948718,-1,-2,0,0,0,0.578947368,-1,-285,1,-3,1,1
-1,0.08974359,-1,-1,0,0,0,0,-2,-141,0.111111111,-1,0,1
-1,0.141025641,-1,-1,0,0,0,0.052631579,-1,-437,0,-1,0,1
-1,0.128205128,-1,-2,0,0,0,0.236842105,-1,-285,0.777777778,-3,1,1
-1,0.038461538,-3,-1,0,0,0.235294118,0.052631579,-2,-31,0.888888889,-3,0,1
-1,0.435897436,-2,-1,0,0,0,0.210526316,-1,-437,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0.026315789,-1,-195,0.111111111,-1,1,0
-1,0.205128205,-1,-2,0,0,0,0.026315789,-1,-335,0.111111111,-1,1,0
-1,0.230769231,-1,-1,0,0,0,0.052631579,-1,-285,0,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0.078947368,-1,-189,0.888888889,-3,1,1
-2,0.333333333,-1,-1,0,0,0,0.026315789,-2,-45,0,-1,0,1
-1,0.192307692,-1,-2,0,0,0,0.105263158,-1,-177,0.555555556,-2,1,0
-2,0.064102564,-3,-2,0,0,0,0,-2,-45,0.333333333,-1,1,0
-1,0.320512821,-1,-1,0,0,0,0.026315789,-1,-234,0,-1,0,0
-1,0.064102564,-3,-2,0,0,0,0.026315789,-2,-437,0.222222222,-1,1,1
-1,0.025641026,-3,-1,0,0,0,0,-1,-214,0.666666667,-2,0,1
-2,0.128205128,-1,-2,0,0,0,0.131578947,-1,-255,0.777777778,-3,1,0
-1,0.320512821,-1,-2,0,0,0,0.026315789,-1,-437,0,-1,1,0
-1,0.333333333,-1,-1,0,0,0,0,-1,-411,0.111111111,-1,0,1
-1,0.192307692,-1,-1,0,0,0,0.105263158,-2,-141,0.222222222,-1,0,0
-1,0.423076923,-2,-2,0,0,0,0.026315789,-1,-297,0,-1,1,0
-1,0.256410256,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.205128205,-1,-2,0,0,0.058823529,0.078947368,-1,-215,0,-1,1,1
-1,0.282051282,-1,-1,0,0,0,0,-1,-437,0.666666667,-2,0,1
-1,0.115384615,-1,-2,0,0,0,0.026315789,-2,-45,0.111111111,-1,1,0
-2,0.256410256,-1,-1,0,0,0,0.052631579,-2,-45,0.222222222,-1,0,0
-1,0.448717949,-2,-2,0,0,0,0.342105263,-1,-277,0.666666667,-2,1,0
-1,0.051282051,-3,-2,0,0,0,0,-2,-45,0.555555556,-2,1,1
-1,0.115384615,-1,-1,0,0,0,0,-2,-45,0.111111111,-1,0,0
-1,0.192307692,-1,-2,0,0,0,0.184210526,-2,-432,0.555555556,-2,1,1
-1,0.128205128,-1,-2,0,0,0,0,-2,-429,0,-1,1,0
-1,0.153846154,-1,-2,0,0,0,0.105263158,-2,-339,0.888888889,-3,1,1
-1,0.076923077,-3,-1,0,0,0,0,-1,-381,0.444444444,-2,0,1
-1,0.051282051,-3,-2,0,0,0,0.052631579,-1,-437,0.222222222,-1,1,0
-1,0.128205128,-1,-1,0,0,0,0.026315789,-1,-166,0.111111111,-1,0,1
-1,0.038461538,-3,-2,0,0,0,0.026315789,-2,-45,0.444444444,-2,1,0
-1,0.102564103,-1,-2,0,0.076923077,0,0.131578947,-1,-342,0.555555556,-2,1,0
-2,0.141025641,-1,-2,0,0,0,0.026315789,-1,-437,0.333333333,-1,1,0
-1,0.192307692,-1,-2,0,0,0,0.157894737,-1,-251,0.555555556,-2,1,0
-1,0.435897436,-2,-1,0,0,0,0.078947368,-2,-45,0.111111111,-1,0,0
-1,0.205128205,-1,-2,0,0,0,0.131578947,-1,-195,0.333333333,-1,1,1
-1,0.192307692,-1,-2,0,0,0,0,-1,-22,0,-1,1,0
-1,0.166666667,-1,-2,0.05,0.076923077,0.058823529,0.315789474,-1,-437,0.888888889,-3,1,1
-1,0.269230769,-1,-2,0,0,0,0,-1,-390,0,-1,1,0
-1,0.102564103,-1,-2,0,0,0,0.026315789,-1,-126,0.333333333,-1,1,0
-1,0.230769231,-1,-2,0,0,0,0.052631579,-2,-45,0.222222222,-1,1,1
-1,0.205128205,-1,-2,0,0,0,0.5,-1,-437,0.666666667,-2,1,1
-1,0.474358974,-2,-2,0,0,0,0.078947368,-2,-437,0.444444444,-2,1,1
-1,0.141025641,-1,-2,0,0,0,0.394736842,-1,-142,0.555555556,-2,1,1
-1,0.064102564,-3,-2,0,0,0.058823529,0.026315789,-1,-269,0.444444444,-2,1,1
-1,0.051282051,-3,-2,0,0,0,0,-2,-288,0.555555556,-2,1,0
-1,0.179487179,-1,-2,0,0,0,0.052631579,-1,-319,0.777777778,-3,1,1
-1,0.153846154,-1,-2,0,0,0,0.026315789,-1,-126,0.555555556,-2,1,1
-1,0.615384615,-2,-1,0,0,0,0.026315789,-1,-437,0,-1,0,0
-2,0.076923077,-3,-1,0,0,0,0,-1,-234,0.444444444,-2,0,0
-1,0.064102564,-3,-2,0,0,0.117647059,0.078947368,-1,-189,0.777777778,-3,1,1
-1,0.025641026,-3,-2,0,0,0,0.026315789,-1,-189,1,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0.131578947,-1,-177,0.222222222,-1,1,1
-1,0.064102564,-3,-2,0,0,0,0.078947368,-2,-45,0.444444444,-2,1,0
-1,0.115384615,-1,-1,0,0,0,0.026315789,-1,-342,1,-3,0,0
-2,0.474358974,-2,-2,0,0,0,0.052631579,-1,-10,0,-1,1,0
-1,0.115384615,-1,-2,0,0,0,0.052631579,-2,-95,0.111111111,-1,1,1
-1,0.153846154,-1,-2,0,0,0,0,-1,-327,0.111111111,-1,1,1
-2,0.294871795,-1,-1,0,0,0,0.236842105,-2,-248,0.333333333,-1,0,1
-2,0.08974359,-1,-2,0,0,0,0,-1,-16,0.444444444,-2,1,1
-2,0.076923077,-3,-2,0,0,0,0.026315789,-2,-45,0.444444444,-2,1,1
-1,0.217948718,-1,-2,0,0,0,0.157894737,-1,-437,0.222222222,-1,1,0
-1,0.461538462,-2,-2,0,0,0,0.263157895,-1,-319,0.555555556,-2,1,0
-1,0.205128205,-1,-2,0,0,0,0.026315789,-1,-251,0.444444444,-2,1,0
-1,0.115384615,-1,-2,0,0,0,0.105263158,-1,-269,0.777777778,-3,1,1
-1,0.038461538,-3,-2,0,0,0,0.052631579,-1,-319,0.888888889,-3,1,1
-1,0.333333333,-1,-2,0,0,0,0.631578947,-2,-246,0.666666667,-2,1,0
-1,0.102564103,-1,-2,0,0,0,0.078947368,-1,-92,0.222222222,-1,1,1
-1,0.294871795,-1,-1,0,0,0,0.447368421,-2,-140,0.888888889,-3,0,1
-1,0.5,-2,-2,0,0,0,0.210526316,-2,-228,0.666666667,-2,1,0
-2,0.320512821,-1,-2,0,0,0,0.052631579,-2,-432,0.111111111,-1,1,0
-1,0.179487179,-1,-1,0,0,0,0.078947368,-1,-437,0.444444444,-2,0,0
-1,0.192307692,-1,-2,0,0,0,0.605263158,-1,-437,0.888888889,-3,1,1
-2,0.243589744,-1,-2,0,0,0,0,-2,-45,0.222222222,-1,1,0
-1,0.192307692,-1,-1,0,0,0,0.236842105,-1,-314,0.333333333,-1,0,0
-1,0.166666667,-1,-2,0,0,0,0.184210526,-1,-195,0.333333333,-1,1,1
-1,0.115384615,-1,-2,0,0,0,0.026315789,-1,-189,0.111111111,-1,1,0
-1,0.179487179,-1,-2,0,0,0,0.552631579,-1,-178,0.888888889,-3,1,1
-1,0.641025641,-2,-2,0,0,0,0.026315789,-1,-437,0.111111111,-1,1,0
-2,0.41025641,-2,-2,0,0,0,0.026315789,-1,-52,0.222222222,-1,1,1
-1,0.166666667,-1,-2,0,0,0,0.184210526,-2,-147,0.333333333,-1,1,0
-2,0.307692308,-1,-2,0,0,0,0.026315789,-1,-302,0.111111111,-1,1,0
-2,0.307692308,-1,-1,0,0,0,0,-1,-75,0,-1,0,0
-1,0.076923077,-3,-2,0,0,0,0.026315789,-2,-45,0.333333333,-1,1,1
-1,0.038461538,-3,-2,0.05,0,0,0.026315789,-1,-172,0.777777778,-3,1,1
-2,0.153846154,-1,-2,0,0,0,0.052631579,-1,-195,0.666666667,-2,1,0
-1,0.358974359,-2,-1,0,0,0,0.263157895,-1,-437,0.666666667,-2,0,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-195,0.333333333,-1,1,0
-1,0.397435897,-2,-1,0,0,0,0.026315789,-2,-107,0,-1,0,0
-2,0.179487179,-1,-2,0,0,0,0,-2,-224,0.222222222,-1,1,1
-1,0.512820513,-2,-2,0,0,0,0.026315789,-1,-437,0,-1,1,0
-1,0.038461538,-3,-1,0,0,0,0,-1,-236,0.111111111,-1,0,1
-1,0.115384615,-1,-2,0,0,0,0.131578947,-2,-145,0.222222222,-1,1,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-285,0.555555556,-2,1,1
-1,0.076923077,-3,-1,0,0,0,0,-1,-263,0.333333333,-1,0,0
-1,0.179487179,-1,-1,0,0,0,0,-1,-297,0.111111111,-1,0,1
-1,0.08974359,-1,-2,0,0,0,0.052631579,-2,-244,0.444444444,-2,1,1
-1,0.41025641,-2,-1,0,0,0,0.684210526,-1,-319,0.666666667,-2,0,1
-1,0.512820513,-2,-1,0,0,0,0.026315789,-1,-437,0,-1,0,0
-1,0.051282051,-3,-2,0,0,0,0.105263158,-1,-195,0.888888889,-3,1,1
-2,0.333333333,-1,-2,0,0,0,0,-1,-384,0,-1,1,0
-2,0.064102564,-3,-2,0,0,0,0,-2,-45,0.444444444,-2,1,0
-1,0.076923077,-3,-2,0,0.076923077,0.117647059,0.052631579,-2,-74,0.555555556,-2,1,0
-1,0.358974359,-2,-1,0,0,0.058823529,0.052631579,-2,-288,0.333333333,-1,0,0
-1,0.217948718,-1,-2,0.05,0,0.235294118,0.342105263,-1,-427,0.777777778,-3,1,1
-1,0.512820513,-2,-1,0,0,0,0.026315789,-1,-168,0,-1,0,0
-1,0.153846154,-1,-2,0,0,0,0,-1,-172,0,-1,1,0
-1,0.243589744,-1,-2,0,0,0,0,-1,-383,0.222222222,-1,1,1
-1,0.333333333,-1,-2,0,0,0,0.026315789,-2,-339,0.222222222,-1,1,0
-1,0.153846154,-1,-2,0.1,0,0,0.526315789,-1,-173,0.888888889,-3,1,1
-1,0.115384615,-1,-1,0,0,0,0.026315789,-2,-380,0.555555556,-2,0,1
-1,0.269230769,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.192307692,-1,-2,0,0,0,0,-2,-45,0.777777778,-3,1,1
-1,0.166666667,-1,-2,0,0.076923077,0,0.157894737,-2,-45,0.555555556,-2,1,1
-2,0.487179487,-2,-1,0,0,0,0.078947368,-1,-419,0,-1,0,0
-1,0.051282051,-3,-2,0,0,0.117647059,0,-1,-59,0.222222222,-1,1,1
-1,0.128205128,-1,-2,0,0,0,0.078947368,-2,-244,0.888888889,-3,1,0
-1,0.179487179,-1,-2,0,0,0,0.026315789,-2,-96,0.666666667,-2,1,0
-1,0.230769231,-1,-1,0,0,0,0.052631579,-2,-45,0,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0.236842105,-1,-437,0.888888889,-3,1,1
-1,0.230769231,-1,-2,0,0,0,0.026315789,-1,-437,0.111111111,-1,1,1
-2,0.038461538,-3,-2,0,0,0,0,-1,-61,0.444444444,-2,1,1
-2,0.217948718,-1,-2,0,0,0,0,-1,-195,0.111111111,-1,1,0
-1,0.08974359,-1,-2,0,0.076923077,0,0.289473684,-1,-195,0.888888889,-3,1,1
-2,0.08974359,-1,-2,0,0,0,0,-1,-327,0.666666667,-2,1,0
-2,0.076923077,-3,-1,0,0,0,0.052631579,-1,-437,0.666666667,-2,0,0
-1,0.256410256,-1,-2,0,0,0,0.026315789,-1,-72,0.222222222,-1,1,0
-1,0.192307692,-1,-2,0,0,0,0,-2,-136,0,-1,1,0
-1,0.756410256,-2,-2,0,0,0,0,-2,-103,0,-1,1,0
-1,0.692307692,-2,-1,0,0,0,0.184210526,-1,-350,0.333333333,-1,0,0
-1,0.179487179,-1,-2,0,0,0,0.026315789,-2,-105,0.333333333,-1,1,1
-2,0.461538462,-2,-1,0,0,0,0.026315789,-2,-248,0.111111111,-1,0,0
-1,0.076923077,-3,-2,0,0,0.058823529,0.157894737,-1,-342,0.888888889,-3,1,1
-1,0.08974359,-1,-2,0,0,0,0,-1,-75,0.111111111,-1,1,0
-1,0.192307692,-1,-2,0,0,0,0.052631579,-2,-140,0.222222222,-1,1,0
-2,0.141025641,-1,-2,0,0,0,0,-1,-195,0.111111111,-1,1,0
-1,0.038461538,-3,-1,0,0,0,0.052631579,-1,-195,0.333333333,-1,0,1
-1,0.064102564,-3,-2,0,0,0,0.026315789,-2,-96,0.777777778,-3,1,0
-1,0.076923077,-3,-2,0,0,0.058823529,0,-1,-318,0.222222222,-1,1,0
-1,0.076923077,-3,-2,0,0,0,0.052631579,-1,-342,0.222222222,-1,1,1
-1,0.128205128,-1,-2,0,0,0,0.157894737,-1,-189,1,-3,1,1
-1,0.064102564,-3,-2,0,0,0,0.157894737,-1,-427,0.888888889,-3,1,1
-1,0.166666667,-1,-2,0,0,0,0,-2,-45,0,-1,1,0
-1,0.320512821,-1,-2,0.05,0,0,0.210526316,-1,-437,0.333333333,-1,1,1
-1,0.512820513,-2,-2,0,0,0,0.421052632,-1,-178,0.888888889,-3,1,0
-1,0.08974359,-1,-2,0,0,0,0.052631579,-1,-437,0.444444444,-2,1,1
-1,0.41025641,-2,-2,0.05,0,0,0.342105263,-2,-45,1,-3,1,1
-1,0.307692308,-1,-1,0,0,0,0,-1,-10,0.111111111,-1,0,0
-1,0.217948718,-1,-2,0,0,0,0.473684211,-1,-437,0.555555556,-2,1,1
-1,0.346153846,-2,-2,0,0,0,0,-1,-172,0,-1,1,0
-2,0.064102564,-3,-2,0,0,0,0.078947368,-1,-189,0.888888889,-3,1,1
-2,0.5,-2,-1,0,0,0,0,-2,-136,0.333333333,-1,0,0
-2,0.243589744,-1,-2,0,0,0,0.605263158,-2,-45,0.777777778,-3,1,1
-2,0.448717949,-2,-1,0,0,0,0,-2,-107,0,-1,0,0
-1,0.282051282,-1,-2,0,0,0,0.026315789,-1,-253,0,-1,1,1
-1,0.205128205,-1,-2,0,0,0,0.157894737,-1,-319,0.888888889,-3,1,1
-1,0.038461538,-3,-2,0,0,0,0,-1,-22,0.222222222,-1,1,0
-1,0.602564103,-2,-2,0,0,0,0.052631579,-2,-435,0.111111111,-1,1,1
-1,0.179487179,-1,-2,0,0,0,0,-2,-244,0.888888889,-3,1,0
-1,0.038461538,-3,-2,0,0,0,0,-1,-319,0.333333333,-1,1,1
-1,0.076923077,-3,-2,0,0,0,0.105263158,-2,-224,0.777777778,-3,1,1
-1,0.256410256,-1,-2,0,0,0,0.078947368,-1,-91,0,-1,1,1
-1,0.269230769,-1,-2,0,0,0,0.026315789,-1,-437,0.222222222,-1,1,0
-2,0.243589744,-1,-1,0,0,0,0.052631579,-1,-384,0.777777778,-3,0,1
-1,0.115384615,-1,-2,0,0,0,0.394736842,-1,-22,1,-3,1,1
-1,0.064102564,-3,-2,0,0,0,0,-2,-45,0.222222222,-1,1,0
-1,0.025641026,-3,-1,0,0,0,0,-1,-319,0.333333333,-1,0,0
-1,0.128205128,-1,-2,0,0,0,0.157894737,-2,-343,0.555555556,-2,1,1
-1,0.153846154,-1,-1,0,0,0,0,-1,-162,0.222222222,-1,0,1
-1,0.205128205,-1,-2,0,0,0,0.578947368,-1,-142,0.666666667,-2,1,1
-1,0.217948718,-1,-1,0,0,0,0.157894737,-1,-52,0.444444444,-2,0,1
-1,0.333333333,-1,-1,0,0,0,0.342105263,-1,-92,0.888888889,-3,0,1
-2,0.205128205,-1,-2,0,0,0,0.026315789,-1,-195,0,-1,1,0
-1,0.192307692,-1,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.038461538,-3,-2,0,0,0,0,-1,-189,0.666666667,-2,1,0
-1,0.41025641,-2,-2,0,0,0,0.236842105,-1,-126,0.888888889,-3,1,0
-1,0.102564103,-1,-2,0,0,0,0.026315789,-2,-45,0.555555556,-2,1,1
-2,0.41025641,-2,-1,0,0,0,0.026315789,-2,-141,0,-1,0,0
-2,0.371794872,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.141025641,-1,-2,0,0,0,0.052631579,-2,-152,0.444444444,-2,1,0
-2,0.012820513,-3,-2,0,0,0,0,-2,-95,0.333333333,-1,1,1
-1,0.025641026,-3,-2,0,0,0.058823529,0.026315789,-2,-288,0.666666667,-2,1,1
-1,0.564102564,-2,-2,0,0,0,0.105263158,-1,-437,0,-1,1,0
-1,0.051282051,-3,-2,0,0,0,0,-1,-297,0.222222222,-1,1,1
-1,0.192307692,-1,-2,0,0,0,0,-1,-61,0.222222222,-1,1,0
-2,0.346153846,-2,-2,0,0,0,0.394736842,-1,-142,1,-3,1,1
-1,0.076923077,-3,-2,0,0,0,0.157894737,-1,-427,0.555555556,-2,1,1
-1,0.5,-2,-1,0,0,0,0,-2,-334,0,-1,0,0
-1,0.038461538,-3,-2,0.05,0.076923077,0,0.052631579,-1,-437,0.555555556,-2,1,0
-2,0.269230769,-1,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.243589744,-1,-1,0,0,0,0.078947368,-1,-319,0.111111111,-1,0,0
-1,0.038461538,-3,-2,0,0.076923077,0,0.026315789,-1,-35,0.888888889,-3,1,1
-1,0.269230769,-1,-1,0,0,0,0,-2,-45,0.444444444,-2,0,0
-1,0.051282051,-3,-2,0,0,0.058823529,0.342105263,-1,-256,1,-3,1,1
-1,0.153846154,-1,-2,0,0,0,0,-2,-106,0,-1,1,1
-2,0.076923077,-3,-1,0,0,0,0.026315789,-1,-437,0.555555556,-2,0,0
-1,0.064102564,-3,-2,0,0,0.058823529,0.131578947,-1,-164,0.555555556,-2,1,1
-1,0.294871795,-1,-2,0,0,0,0,-1,-319,0.222222222,-1,1,0
-1,0.08974359,-1,-1,0,0,0,0,-1,-310,0.555555556,-2,0,0
-2,0.192307692,-1,-2,0,0,0,0.052631579,-1,-189,0.222222222,-1,1,1
-1,0.205128205,-1,-2,0,0,0,0.447368421,-1,-437,0.555555556,-2,1,1
-2,0.320512821,-1,-1,0,0,0,0,-2,-106,0,-1,0,0
-1,0.358974359,-2,-1,0,0,0,0.052631579,-2,-380,0.111111111,-1,0,0
-2,0.371794872,-2,-1,0,0,0,0.026315789,-1,-437,0,-1,0,1
-1,0.282051282,-1,-1,0,0,0,0.026315789,-2,-107,0.333333333,-1,0,0
-1,0.461538462,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-2,0.166666667,-1,-2,0,0,0,0,-2,-45,0.555555556,-2,1,1
-1,0.08974359,-1,-2,0,0,0,0.026315789,-2,-45,0.111111111,-1,1,0
-2,0.08974359,-1,-2,0,0,0,0.105263158,-1,-301,0.444444444,-2,1,0
-1,0.371794872,-2,-1,0,0,0,0,-2,-45,0,-1,0,0
-1,0.025641026,-3,-2,0,0,0,0,-2,-62,0.333333333,-1,1,1
-1,0.166666667,-1,-2,0,0,0,0.105263158,-1,-7,0.555555556,-2,1,0
-1,0.064102564,-3,-2,0,0,0,0,-2,-141,0.333333333,-1,1,0
-1,0.064102564,-3,-1,0,0,0,0.078947368,-1,-10,0.444444444,-2,0,0
-2,0.08974359,-1,-2,0,0,0,0.131578947,-2,-405,1,-3,1,0
-1,0.064102564,-3,-2,0,0,0.058823529,0.052631579,-1,-384,0.666666667,-2,1,1
-2,0.038461538,-3,-2,0.05,0,0,0.105263158,-1,-437,1,-3,1,1
-2,0.666666667,-2,-2,0,0,0,0.026315789,-1,-437,0,-1,1,0
-2,0.448717949,-2,-1,0,0,0,0,-2,-141,0,-1,0,0
-1,0.115384615,-1,-2,0,0,0,0,-2,-45,0.444444444,-2,1,0
-1,0.076923077,-3,-2,0,0,0,0,-2,-45,0.333333333,-1,1,0
-1,0.128205128,-1,-2,0,0,0,0.131578947,-2,-172,0.666666667,-2,1,1
-2,0.115384615,-1,-1,0,0,0,0,-1,-67,0.111111111,-1,0,0
-1,0.08974359,-1,-2,0,0,0,0.026315789,-1,-22,0.222222222,-1,1,0
